S21 dB20 X,S21 dB20 Y
5700000000,-0.0004196128692000088
5710000000,-0.0002230882531487353
5720000000,-8.632449699134807e-05
5730000000,-1.259616928927441e-05
5740000000,-5.244296694628043e-06
5750000000,-6.767630668419756e-05
5760000000,-0.0002033659268663818
5770000000,-0.0004158530391008494
5780000000,-0.0007087434865123176
5790000000,-0.001085708831526122
5800000000,-0.001550486063019509
5810000000,-0.002106877250655419
5820000000,-0.002758749144491012
5830000000,-0.003510032717844988
5840000000,-0.004364722651566889
5850000000,-0.0053268767576547
5860000000,-0.006400615340330745
5870000000,-0.007590120492602073
5880000000,-0.00889963532643331
5890000000,-0.01033346313449833
5900000000,-0.01189596648175639
5910000000,-0.0135915662249113
5920000000,-0.01542474045798647
5930000000,-0.01740002338216652
5940000000,-0.01952200409824649
5950000000,-0.02179532532001809
5960000000,-0.02422468200690032
5970000000,-0.02681481991440247
5980000000,-0.02957053406087949
5990000000,-0.03249666710921864
6000000000,-0.03559810766220277
6010000000,-0.03887978847045518
6020000000,-0.04234668455172473
6030000000,-0.04600381122074478
6040000000,-0.04985622202885727
6050000000,-0.05390900661256758
6060000000,-0.0581672884507443
6070000000,-0.0626362225298962
6080000000,-0.06732099291748031
6090000000,-0.07222681024312499
6100000000,-0.07735890908793983
6110000000,-0.08272254528228942
6120000000,-0.08832299311259249
6130000000,-0.09416554243779617
6140000000,-0.10025549571663
6150000000,-0.1065981649467179
6160000000,-0.1131988685170531
6170000000,-0.1200629279753911
6180000000,-0.1271956647125188
6190000000,-0.1346023965655644
6200000000,-0.142288434342609
6210000000,-0.150259078271406
6220000000,-0.1585196143749708
6230000000,-0.1670753107772699
6240000000,-0.1759314139424101
6250000000,-0.1850931448510468
6260000000,-0.1945656951178678
6270000000,-0.204354223054499
6280000000,-0.2144638496821094
6290000000,-0.2248996546986395
6300000000,-0.2356666724054674
6310000000,-0.2467698875988294
6320000000,-0.2582142314314037
6330000000,-0.270004577249695
6340000000,-0.28214573641332
6350000000,-0.2946424541020422
6360000000,-0.3074994051171023
6370000000,-0.3207211896832513
6380000000,-0.3343123292582133
6390000000,-0.3482772623563131
6400000000,-0.3626203403934913
6410000000,-0.377345823560481
6420000000,-0.3924578767317221
6430000000,-0.4079605654170292
6440000000,-0.4238578517635654
6450000000,-0.4401535906154947
6460000000,-0.4568515256386942
6470000000,-0.4739552855181514
6480000000,-0.4914683802352599
6490000000,-0.5093941974325809
6500000000,-0.5277359988732713
6510000000,-0.5464969170025252
6520000000,-0.5656799516180528
6530000000,-0.5852879666564802
6540000000,-0.6053236871028627
6550000000,-0.6257896960293343
6560000000,-0.6466884317699013
6570000000,-0.6680221852370816
6580000000,-0.6897930973865768
6590000000,-0.7120031568355328
6600000000,-0.7346541976396062
6610000000,-0.7577478972340103
6620000000,-0.7812857745431077
6630000000,-0.8052691882627105
6640000000,-0.8296993353193629
6650000000,-0.8545772495096916
6660000000,-0.8799038003233005
6670000000,-0.905679691951604
6680000000,-0.9319054624851681
6690000000,-0.9585814833010793
6700000000,-0.9857079586418648
6710000000,-1.013284925386963
6720000000,-1.041312253016964
6730000000,-1.069789643770824
6740000000,-1.098716632995543
6750000000,-1.128092589687292
6760000000,-1.157916717222812
6770000000,-1.188188054279007
6780000000,-1.218905475938692
6790000000,-1.250067694979705
6800000000,-1.281673263344272
6810000000,-1.313720573785054
6820000000,-1.34620786168411
6830000000,-1.379133207040277
